seed,sorting_strategy,config_hash,run_dir,best_val_bpt,best_val_nll,best_val_perplexity,best_epoch,epochs_run,final_train_bpt,final_val_bpt,train_tokens_per_epoch,val_tokens_per_epoch,n_train_meshes,n_val_meshes,bits_per_mesh,max_seq_length,tokens_per_face,vocab_size,peak_gpu_mem_bytes,peak_gpu_mem_mib,wall_time_s
0,0,b462274f,runs/compare_run_mars/b462274f,0.5994511420602987,0.4155078690025353,1.5151400379841808,29,30,0.650376758439453,0.5994511420602987,321608,78640,984,245,192.41158290457915,448,8,260,8660419584,8259.2197265625,260.58253317000344
1,0,4625457d,runs/compare_run_mars/4625457d,0.6683895748979756,0.4632923493561921,1.589297904724769,29,30,0.6654866007608913,0.6683895748979756,325128,75600,984,245,206.24592596851818,448,8,260,8663846400,8262.48779296875,257.2061929581687
2,0,5ae7d936,runs/compare_run_mars/5ae7d936,0.5768138555900642,0.3998168977101644,1.4915515661293646,29,30,0.5967267731070334,0.5768138555900642,323688,76800,984,245,180.81348616047725,448,8,260,8663846400,8262.48779296875,256.99484943784773
0,1,745bf795,runs/compare_run_mars/745bf795,0.4525169091762234,0.3136608197512001,1.3684255149178082,29,30,0.4186884693268355,0.4525169091762234,321608,78640,984,245,145.24869280660494,448,8,260,8663846400,8262.48779296875,257.97793383407407
1,1,b24d65ef,runs/compare_run_mars/b24d65ef,0.438218334470967,0.30374980300822585,1.3549300142641845,29,30,0.4213267645755836,0.438218334470967,325128,75600,984,245,135.2216574938984,448,8,260,8663846400,8262.48779296875,256.95162095082924
